userId,movieId,rating,timestamp
50,87,2.0,1249971055
50,19,2.0,939059920
50,9,1.5,1481074471
50,68,1.0,1383123508
51,77,1.0,1689759127
51,93,3.0,1181277045
51,78,3.0,974429111
51,37,4.0,1616093723
51,89,1.0,1419595155
51,4,1.0,1070437699
51,85,1.5,853846336
51,39,5.0,1216240829
51,27,3.0,1463841044
51,67,3.5,1612596493
51,98,2.5,1542481834
51,66,2.5,1476690074
51,25,3.0,1450393888
51,51,1.0,878680077
51,38,2.0,1337927634
51,83,4.5,1656566311
51,7,1.0,1139763860
51,31,2.5,1469986659
51,64,4.0,1486678282
51,50,3.5,859908935
51,15,2.0,1258665459
51,94,4.0,1697806621
51,82,1.5,1051426542
51,100,1.0,1255441605
51,10,1.0,1446367075
51,68,3.0,1121016076
51,2,3.5,1495496737
51,47,4.0,917169353
51,41,0.5,936248445
52,21,4.0,1077502071
52,64,4.0,915680836
52,45,4.0,820439439
52,67,2.0,1249902146
52,93,1.5,857500426
52,34,1.5,1408093416
52,22,3.5,1321652798
52,48,2.5,1175598489
52,17,0.5,1397607746
52,96,1.5,957828704
53,99,4.5,826889749
53,14,3.0,1555592393
53,74,4.0,1239212765
53,87,1.5,1055488963
53,93,2.5,1562321666
53,15,2.0,1675825924
53,30,1.0,1189218121
53,95,1.0,1511896379
53,66,4.5,981487934
53,1,1.5,1342726650
53,6,5.0,1219408181
53,2,1.0,1288309465
53,32,4.5,1619487202
53,61,4.5,1140355094
53,47,1.0,1279345873
53,50,0.5,1004387414
53,20,2.0,1631276613
53,23,2.0,1457556249
54,60,3.5,1533516266
54,48,4.5,1148640566
54,76,0.5,1494693032
54,64,2.0,1581428622
54,99,4.0,900532810
54,100,1.5,1044648904
54,26,2.5,853230245
54,94,5.0,941790761
54,70,3.5,888804996
54,98,0.5,1037460176
54,32,4.5,1347005611
54,20,2.5,1188878613
54,1,2.5,1591969269
54,53,1.0,891543425
54,4,3.0,1473123525
54,30,4.0,869267017
54,45,3.0,855794119
55,85,2.0,918558483
55,17,3.0,1616061186
55,31,1.5,1119961289
55,38,2.5,917674606
55,34,1.0,1656068970
55,41,3.5,1676244345
55,51,3.5,1436709519
55,90,0.5,1686485767
55,42,4.5,948179869
55,95,1.0,1055441292
55,58,5.0,1214382650
55,35,3.0,1516038514
55,30,2.0,1669482913
55,10,5.0,822292537
55,26,5.0,1274465705
55,18,3.0,1379606210
55,75,1.5,1285033563
55,14,1.0,1641265125
55,20,1.0,801757050
55,83,1.0,1627467804
55,22,5.0,929272821
55,93,1.5,1219039846
55,60,2.0,1465695238
56,11,2.0,948510161
56,75,0.5,1453754155
56,76,3.5,1483928288
56,34,2.0,1231291656
56,10,4.5,1303273945
56,3,1.0,1089325578
56,9,2.0,1239068367
56,26,1.5,1644903174
56,83,3.0,1466185764
56,57,5.0,1372665314
56,17,4.0,1199622585
56,12,4.0,1174512092
56,43,2.5,1627977957
56,16,2.5,1396281658
56,6,3.0,1205939622
56,60,1.5,816903300
56,7,2.0,1024089542
56,22,0.5,1659389479
56,74,4.0,851830255
56,56,4.0,1295385654
56,51,3.0,1612308910
56,64,3.0,1038844829
56,4,5.0,896436827
56,49,1.5,1047854244
56,55,1.5,1665397912
56,23,4.0,1580330700
56,46,1.0,1024509793
56,28,3.0,1645110134
56,24,2.0,1690026431
56,36,5.0,975440275
57,31,2.5,885831520
57,76,1.0,1434948901
57,41,1.5,1354188191
57,95,2.5,1145115059
57,90,4.5,1005239131
57,46,4.0,1154805637
57,4,3.5,1650515086
57,91,4.5,1136369246
57,73,1.0,947522968
57,19,3.0,941016790
57,25,4.0,1697820333
57,64,3.0,1180715890
57,70,5.0,1190058444
57,40,3.5,1499885333
57,23,2.5,897400867
58,39,2.0,1528187974
58,42,2.0,979731217
58,18,4.0,1542694225
58,21,5.0,1209397227
58,94,4.5,1616591227
58,56,5.0,823689106
58,82,1.5,1130601204
58,63,4.5,1445383915
58,84,1.5,1396173355
58,41,1.0,1321693053
58,23,1.0,1589224710
58,91,1.0,1161302930
58,72,5.0,969186142
58,89,3.5,884187224
58,79,4.0,1508351807
58,46,3.5,1149426644
58,29,2.5,1073688090
58,86,1.5,1533210551
58,76,1.0,1064502766
58,49,4.0,1562456602
59,7,3.0,897826482
59,50,4.0,1635810778
59,57,4.5,1487891647
59,94,4.0,1031136014
59,54,1.0,868063254
59,22,4.0,824795104
59,53,2.0,1131138077
59,64,1.5,901366065
59,49,1.0,971567471
59,45,4.5,961688284
60,71,4.5,957607302
60,12,0.5,1144428503
60,44,1.5,992912442
60,77,2.5,1383892092
60,79,3.5,1572722021
60,62,3.0,1498229988
60,91,2.0,1043983930
60,4,1.0,1210793943
60,56,3.0,1690705304
60,84,2.5,847442542
60,22,2.0,1248056805
60,78,1.0,1673571398
61,77,1.5,1687724871
61,62,1.5,855103172
61,26,1.0,1536748389
61,13,3.5,880945926
61,4,3.5,1656695236
61,27,3.0,1601157792
61,22,3.0,1383343927
61,82,1.0,1204570406
61,38,4.0,1238421166
61,11,5.0,1526651972
61,61,4.5,1298757207
61,15,3.0,1041937091
61,40,2.5,873695741
61,51,2.5,1555898305
61,90,0.5,1402261128
61,63,4.5,1648395404
61,34,3.0,1454931590
61,12,1.0,1601943634
61,70,2.5,968410223
61,50,5.0,1656996490
61,24,1.5,834741297
61,48,2.5,1522418785
61,49,2.5,1672139803
61,79,3.5,1684535175
61,80,3.0,1132246797
61,58,4.5,1655797065
61,6,1.0,1205636695
61,84,3.0,1381682077
61,57,2.0,1085486775
61,60,3.0,802193926
62,76,3.5,1519935646
62,67,3.5,830560829
62,54,2.5,1144857449
62,15,3.5,841844180
62,98,4.0,1077308653
62,20,4.5,810643302
62,19,2.0,1641095809
62,73,2.0,1089938324
62,100,4.5,1536439037
62,75,3.5,1033685809
62,13,1.0,1587485578
62,14,2.5,1675639449
62,93,2.0,1571460811
62,90,2.5,1482077603
62,37,1.0,1263207991
62,69,1.5,1673648846
62,45,2.5,1309103718
62,53,4.0,1190401427
62,34,4.0,1342185024
62,50,4.0,859374081
62,63,2.0,1333085685
62,74,2.5,1626991530
62,78,4.5,1399525639
62,61,0.5,995896574
62,5,4.5,1004447133
62,23,4.5,1056806533
62,36,0.5,843206014
62,52,4.5,1545513338
62,94,1.5,1184433268
63,65,1.0,1403375808
63,51,4.0,1019041226
63,82,4.5,1484037268
63,16,1.5,1010894105
63,88,1.5,1228623406
63,4,3.0,1626763078
63,31,5.0,1521424784
63,48,0.5,930989570
63,63,3.5,1434389651
63,77,4.0,1029189640
63,58,1.5,1653372442
63,23,4.5,1554217671
63,61,5.0,1479055554
63,76,1.5,1193155834
63,71,4.5,1281763770
63,45,1.5,1290031583
63,85,2.0,1347949086
63,21,4.0,1215357695
63,34,3.0,796807798
63,12,3.0,1500117148
63,37,5.0,1690194114
63,95,2.0,1483996708
63,50,3.0,1092440391
63,7,2.0,904994755
64,9,2.5,1579978470
64,44,0.5,1549201650
64,36,5.0,1665107513
64,82,1.5,1569045386
64,42,3.5,1525846863
64,98,3.0,1631695197
64,34,2.5,1510331681
64,84,2.0,1111250137
64,92,4.5,1691547327
64,93,3.5,1388332678
64,39,1.5,893718893
64,25,2.5,1584474007
64,20,1.5,1656871018
64,67,3.0,985486544
64,31,5.0,1149301010
64,8,3.5,1027561289
64,77,2.0,1588007720
64,52,4.5,1240397378
64,41,4.0,1144667466
64,18,2.0,1417670149
64,4,2.0,915385292
64,64,2.5,1470096715
64,38,3.0,1455341311
64,94,1.0,997808219
64,54,3.0,1519812058
65,68,2.5,1013741004
65,39,4.0,969957453
65,53,3.0,959036813
65,7,2.5,1608794544
65,20,4.0,927866990
65,18,3.5,1469120467
65,26,2.5,1249580965
65,44,5.0,1200501276
65,98,0.5,1362063107
65,73,1.5,1189532981
65,59,5.0,1134892116
65,19,4.0,1359111587
65,41,1.5,1515571189
65,24,0.5,1576618886
65,11,1.5,1533584927
65,63,4.5,1124024913
65,43,1.0,1200752585
65,81,3.0,1117606980
65,23,1.5,1673513978
65,88,0.5,1101192367
65,8,2.5,1347573827
65,1,3.0,1151666129
66,88,3.5,1426639508
66,18,5.0,1499703187
66,44,1.0,1686695424
66,63,0.5,1529531553
66,46,1.0,1265997232
66,25,2.0,1376558385
66,22,1.5,1542543662
66,52,1.0,1535375158
66,3,3.5,798909086
66,30,2.0,1499375333
66,29,1.0,1347596189
66,17,1.5,1439213314
66,28,3.5,1238629122
66,92,4.0,901569203
66,76,3.0,1452166535
66,65,1.0,911338442
66,94,4.0,1323361649
66,16,1.5,1003397666
66,47,4.0,1681733461
66,5,3.0,1005463337
66,49,2.0,1228890803
66,33,2.0,831229958
66,69,3.0,1011928114
67,43,4.5,1100912535
67,31,2.0,1515590929
67,1,2.0,1581919903
67,2,1.0,1603033745
67,86,4.5,799303978
67,12,4.5,1501190435
67,15,3.5,1141815279
67,74,2.0,1258910783
67,96,5.0,1077013421
67,64,4.5,888724119
67,20,2.0,1156914126
67,95,1.5,1219249981
67,66,2.5,1279123087
67,10,1.5,1203077250
67,13,3.5,1302430068
67,33,4.0,1485612003
67,83,4.5,967995696
67,30,1.0,1536425109
67,59,4.0,1695532144
67,38,1.0,1235624752
67,34,4.5,1307186571
67,60,4.0,1517337483
67,7,2.5,1445321641
67,92,2.0,1173961051
67,23,3.5,1523856167
68,62,4.0,1408090554
68,63,4.0,1029420369
68,15,5.0,1508158297
68,53,4.5,1346297437
68,57,3.0,1541160643
68,6,3.5,1253685300
68,9,3.5,1055825912
68,34,2.5,1501572278
68,84,3.5,1202176521
68,41,1.0,1676299251
68,2,3.0,1447029812
68,91,0.5,1479762504
68,87,4.5,1331767445
68,68,4.5,1321317098
69,10,2.5,1649266152
69,97,3.0,883429003
69,63,4.5,1268954142
69,42,2.0,1322968962
69,31,4.0,807997856
69,43,1.0,1231663550
69,36,0.5,1378508740
69,7,0.5,886516751
69,65,4.0,1453635621
69,29,3.5,1334741893
69,71,3.0,1491785483
69,83,3.5,1154907808
69,49,2.0,847195965
69,52,4.0,1695497348
69,11,2.5,1390375791
70,77,1.0,1210787799
70,61,1.5,1674276670
70,92,4.0,1558563566
70,85,2.0,1601901316
70,47,2.5,1468855169
70,98,4.5,1421149515
70,58,1.0,1272644030
70,15,2.5,1421691808
70,13,5.0,933482712
70,97,5.0,793575889
70,29,3.0,841071764
70,1,3.0,1253645004
70,44,4.5,1307462645
70,46,4.5,1627598270
70,82,4.5,979188069
70,38,3.5,975373952
70,71,4.0,926767295
70,67,1.0,1494927064
70,48,3.0,1134495510
70,14,3.0,1201946767
70,6,2.5,1442820394
70,22,4.5,1607511954
70,64,1.5,1216128052
70,18,5.0,1104784832
70,53,2.5,932125313
70,81,1.0,1435874100
70,33,3.5,1592535629
70,26,3.0,1694162678
70,25,3.5,1125977545
71,81,4.0,1350195451
71,28,1.0,1197874786
71,26,1.0,1508598347
71,27,1.0,1075584129
71,80,4.0,961721457
71,92,5.0,1522703179
71,38,1.5,1690197760
71,88,1.0,1631115748
71,45,2.0,1598083741
71,87,3.0,1174050732
71,17,4.0,898955468
71,84,3.5,1514258929
71,23,4.0,1029766622
71,65,4.0,1391578066
71,70,2.0,1337517041
71,82,4.0,1646646725
71,42,3.5,1532952845
71,15,3.5,1198639631
71,46,2.0,1635146705
71,72,5.0,1124628051
71,62,5.0,846688065
71,75,0.5,1058793884
71,74,1.5,1627430118
71,54,4.5,1264654588
71,69,4.0,1469443615
71,37,3.5,1484308379
71,55,2.0,1420692348
72,95,3.5,955139752
72,78,0.5,1135339755
72,26,3.0,1619630517
72,93,4.5,1449923183
72,25,4.5,1112280925
72,38,2.5,1403825633
72,58,3.0,867173553
72,23,4.0,1130216907
72,88,3.0,986346343
72,10,3.0,1633156754
72,24,3.0,1235521168
72,97,3.0,1222084176
72,66,1.0,1026428031
72,16,4.5,1501168375
72,49,2.0,1176322118
72,6,2.0,1597076294
72,55,3.5,1298792421
72,36,5.0,1673347081
72,72,4.0,1486099093
72,34,0.5,1507185608
72,17,2.0,1046989965
72,21,4.5,1447874935
72,75,4.5,1050725823
72,33,5.0,1521802343
72,1,4.5,1198414119
72,43,4.5,910652839
72,60,2.0,1368993799
73,4,1.5,1464854426
73,67,4.0,1524866608
73,99,2.5,900508967
73,48,1.5,1678780507
73,66,3.5,1584963779
73,58,4.0,1483158154
73,63,4.0,866357188
73,6,4.0,954011127
73,38,0.5,1558649858
73,84,2.0,882893254
73,25,1.0,980036027
73,42,4.0,1388156753
73,11,1.0,1671125431
73,13,1.5,1066639535
73,22,2.5,1273310893
73,69,3.5,1253875491
73,1,2.0,1207142845
73,81,3.5,1363192437
73,9,0.5,1562319262
74,9,2.0,1642561530
74,97,4.5,1484639329
74,96,2.0,800890845
74,75,3.0,1384920001
74,6,1.0,833771969
74,90,0.5,1429571708
74,10,2.5,1376819372
74,46,5.0,1116078037
74,65,1.5,1585023319
74,14,4.5,1158126296
74,38,1.5,1482482067
74,88,4.5,941878417
74,39,1.0,1025987679
74,78,3.5,1060297823
74,12,1.5,983650049
74,37,3.5,1398044237
74,57,4.5,1595343407
74,49,4.5,1378242797
74,51,2.5,1379116284
74,4,1.0,1510134949
74,61,1.0,894362431
74,21,1.5,1412328236
74,69,2.5,1144166880
74,29,2.0,1509716524
74,18,3.5,896340965
74,82,2.0,863875119
74,70,4.5,1130138448
74,95,2.5,1141477312
74,19,3.5,1117134958
75,20,4.5,939244047
75,73,4.5,999835583
75,99,1.5,1461745311
75,47,1.0,869878486
75,41,4.5,1333496966
75,55,3.5,1661486529
75,22,3.0,1223928217
75,1,4.0,1017368441
75,96,4.5,1381187951
75,32,1.5,1368392292
75,29,2.5,1621280096
75,83,1.0,1210360292
75,56,1.5,1618002614
75,36,3.0,1101376368
75,97,1.0,1326995311
75,18,3.0,1214963222
75,43,2.0,800291130
75,62,3.5,1699431961
75,60,5.0,1448234506
75,58,3.5,1601962228
75,46,3.0,1268043957
75,40,1.0,1397039868
75,63,5.0,1496958040
75,71,4.5,945898436
75,14,4.0,1308076232
75,23,4.5,832318863
75,11,1.5,1312520169
75,87,1.5,1072769693
76,30,2.0,1195349567
76,6,2.0,1490433170
76,86,4.5,872495746
76,27,3.0,1192998350
76,67,5.0,1028254653
76,47,3.0,1167839745
76,50,4.0,1159394038
76,61,2.5,1306580167
76,59,4.5,796002608
76,84,3.0,938134481
76,42,2.5,1035869110
76,14,1.0,1479846575
76,91,2.0,950237810
76,82,1.5,1177852325
76,36,3.0,1666117232
76,95,1.0,1036250888
76,34,2.5,1143494541
76,75,3.5,1305942964
76,70,3.5,1303263462
76,73,1.5,962055253
76,23,3.5,1230118065
77,32,1.0,1066222578
77,6,4.5,1343657115
77,17,5.0,1432473634
77,74,5.0,1473560575
77,76,0.5,1561526428
77,21,4.0,1670786112
77,18,2.0,880990158
77,81,1.5,1440170616
77,66,5.0,1306105907
77,19,1.5,1680514502
78,77,4.5,1330470315
78,19,3.5,1676381250
78,75,1.0,892318210
78,24,1.5,1448999217
78,80,3.0,1630590507
78,85,3.0,1596783663
78,66,1.0,1306720656
78,34,3.5,1436894375
78,22,3.0,790207110
78,88,4.5,1620929179
78,44,3.5,1252234586
78,59,3.0,1186608159
78,100,4.5,1538006660
78,76,3.0,1035327385
78,9,4.5,1306594506
78,30,4.0,1198267974
78,49,2.0,1652873658
78,50,4.0,1606614916
78,17,4.5,1407523423
78,14,1.0,932674291
78,3,1.5,1611253121
78,26,1.5,878916843
78,67,2.0,1372745142
79,33,4.5,1243714149
79,25,3.0,1445920275
79,1,1.5,1519713209
79,91,2.5,1007632807
79,96,2.5,1630504801
79,98,3.0,980817110
79,74,2.0,1384749933
79,67,2.5,1118184642
79,16,3.0,1620203397
79,93,3.5,1578958774
79,95,1.0,1496817975
79,49,1.0,1035633458
79,84,2.5,1539798336
79,27,5.0,896591749
79,41,1.5,1219017398
79,53,4.0,1648828544
79,47,3.0,1537378089
79,14,3.5,844809670
79,20,1.0,1471685720
79,55,0.5,886724021
79,75,4.0,1295368766
79,100,4.5,1256401367
79,34,1.0,1071411280
80,48,2.5,800418607
80,11,1.5,1494242463
80,78,4.5,1345281250
80,5,2.0,825006163
80,93,4.0,1337114977
80,50,3.0,1037673213
80,52,3.5,1512646571
80,79,0.5,1045818246
80,84,3.5,957973429
80,67,1.0,1085203356
80,37,4.0,1168086341
80,92,3.5,1224268062
80,77,3.0,1344840393
80,8,0.5,1544426688
80,100,1.0,885733248
80,23,3.0,1568603899
80,82,4.0,1414837319
81,45,4.5,1662028718
81,36,4.0,1057505779
81,29,3.5,1193805268
81,78,3.0,1615664381
81,25,1.5,1153626361
81,59,5.0,1281603148
81,52,3.5,1419018572
81,74,4.5,1306429927
81,1,1.0,861454238
81,34,2.0,1635731345
81,23,5.0,1515748175
81,53,3.5,1648085155
81,65,2.0,1168052631
81,14,3.0,799358594
81,72,3.5,1071687982
81,10,1.5,888786519
81,38,2.5,1592923531
81,44,4.0,870553726
81,15,3.0,980566010
81,66,2.5,1168526858
81,33,1.5,1404937637
82,24,4.5,1514566141
82,96,5.0,1317913265
82,88,3.5,1609519373
82,25,4.5,834298083
82,64,4.5,1187487645
82,95,3.5,1317564848
82,26,4.5,1405803881
82,31,4.5,1315916635
82,34,1.5,1609538817
82,27,4.5,1089852397
82,30,2.5,1594406647
82,32,3.0,847059554
82,80,3.0,1243300028
82,46,2.5,1369563564
82,20,0.5,1161817086
82,100,2.5,1525868907
82,14,4.0,1279828902
82,16,5.0,1538652794
83,59,1.5,1541302850
83,41,4.0,1180917903
83,89,4.5,1089168327
83,2,2.5,1402464916
83,97,1.0,1407278505
83,87,3.5,1663148975
83,27,1.0,1078774041
83,49,4.0,1385210239
83,75,2.5,1197888823
83,13,1.5,1647952076
83,42,5.0,949494406
83,47,2.5,799379111
83,79,1.5,1325357485
83,34,1.0,1466075808
83,24,3.0,1562614165
83,71,2.0,1311422863
83,95,2.0,1392509960
83,31,4.5,840145875
83,35,2.5,1530383488
83,61,1.0,1020274672
83,88,4.0,1300598707
83,44,4.5,892321765
83,98,2.5,1148253121
83,86,1.5,1175794647
83,64,3.0,1658666335
83,55,1.5,810216426
84,16,4.5,1476736636
84,45,4.0,1151186340
84,87,2.5,1446381401
84,78,3.0,865523523
84,26,1.0,1157883463
84,74,1.5,1129163822
84,95,3.5,1551740545
84,84,1.5,1481099941
84,93,2.5,1266624400
84,69,4.0,1178863674
84,23,4.0,1348268837
84,37,5.0,1233435769
84,46,1.5,813723009
84,42,1.0,1040847430
84,66,3.5,1587648465
84,63,3.5,874887257
84,58,1.5,1215242854
84,11,1.0,857414965
84,49,4.5,1296997776
84,79,3.0,817227505
84,89,4.0,1351540637
84,60,4.0,878308703
84,19,1.0,1452600556
85,11,0.5,1172073763
85,84,4.5,1138100652
85,50,4.5,1290563574
85,40,5.0,1369366223
85,30,4.5,1377914403
85,32,2.5,1537985260
85,95,3.0,1423318276
85,37,3.0,1466500516
85,57,4.0,1394492131
85,81,2.5,1475883930
85,17,3.5,1121414717
85,68,4.5,1306087953
85,22,3.0,1652966788
85,4,1.0,1119489347
86,53,1.5,796668653
86,34,3.0,991394946
86,20,2.5,1390809058
86,39,2.5,1057242317
86,2,1.0,1580392666
86,1,3.5,1678434964
86,67,2.0,1071291322
86,98,1.0,1460353878
86,18,1.5,1609835139
86,45,4.0,1447354297
86,37,4.0,1524045313
86,61,1.5,1485193840
86,69,4.0,1657370073
86,89,1.5,990782529
86,63,4.5,984776616
86,97,1.0,907412625
86,62,3.5,1452200308
86,99,2.5,1541045126
86,56,3.5,990555782
86,38,2.0,952287474
86,77,0.5,1363338874
87,24,1.0,804729087
87,14,2.5,1156044534
87,37,2.5,1632584557
87,35,4.0,1187702978
87,17,2.5,1638704221
87,92,0.5,875057289
87,57,4.5,945779013
87,94,1.0,1621769370
87,2,2.5,1372166318
87,30,2.5,995283303
88,49,5.0,1135804858
88,2,1.0,1570857014
88,16,0.5,1379025375
88,99,3.0,1060910883
88,92,2.5,1109766510
88,32,1.5,844846937
88,50,4.5,1022766750
88,57,5.0,1042284789
88,95,3.5,1137362104
88,5,0.5,1641888598
88,26,1.5,917391171
88,59,2.5,1049933584
88,13,0.5,834008437
88,67,3.0,1530607082
88,86,2.5,1429096467
88,27,1.0,1616555377
88,61,1.0,958245826
88,88,2.5,1525445850
89,44,2.0,1537357014
89,98,2.5,1397409759
89,81,1.5,1162220505
89,8,2.0,1291853400
89,97,1.5,1681573225
89,46,3.0,1384330048
89,83,1.0,1359222872
89,20,1.0,1106394497
89,90,4.0,1370463361
89,69,2.0,789691305
89,14,4.0,1332186378
89,17,2.0,988134325
89,63,4.5,1454353362
89,30,4.5,1622159846
89,41,3.5,1133261061
89,72,3.5,1495751277
89,94,5.0,1668366356
89,45,2.0,1351634031
89,57,3.5,1611119125
89,25,3.0,1447164279
89,3,2.0,1228942660
89,49,3.5,907528361
89,95,1.0,1496397262
89,18,1.0,1685700435
89,33,4.5,980730351
89,6,4.5,1005899104
89,88,1.0,994665204
89,82,1.0,1402038061
89,85,3.5,1206173202
90,68,0.5,864497077
90,80,4.5,872600866
90,90,5.0,1346711468
90,76,1.0,1567565834
90,33,1.5,1202664507
90,7,1.5,1353912779
90,47,3.5,1400980946
90,29,3.5,981008549
90,78,3.0,1388218389
90,10,2.5,902213385
90,2,4.0,1407998917
90,27,2.0,1281465887
90,84,3.5,1247486678
90,63,4.5,968028541
90,11,4.0,1379439320
90,60,2.5,1151320082
90,82,3.5,1362189666
90,8,5.0,1264599093
90,94,4.5,1127313496
90,72,3.0,1137513092
90,54,4.5,1231668635
90,48,4.0,1251258817
90,83,4.0,1136221179
90,35,3.0,1393590423
90,100,3.0,1191639308
91,96,1.0,829437446
91,33,2.5,956537131
91,47,1.0,1183070654
91,58,4.5,1057200208
91,97,1.5,1659802734
91,51,2.0,1401474326
91,1,2.5,1022389897
91,93,4.0,1565857077
91,5,2.0,1307034450
91,37,1.5,1675512654
91,77,4.5,1543595579
91,3,3.0,891314773
91,67,3.0,1111463202
91,18,0.5,1656868120
91,39,3.0,873182858
91,94,4.0,1616667587
91,86,2.0,1666317622
91,29,2.5,918347804
91,28,4.5,1032354646
91,41,4.0,1435634853
91,89,4.5,1469549493
91,36,4.0,1199610649
91,71,0.5,1351970741
91,66,0.5,1368663530
91,72,3.0,1139851187
91,74,3.0,1025997567
91,75,1.0,1512228728
92,58,3.0,1619806812
92,97,3.5,1607145018
92,77,1.0,1389458100
92,74,1.5,1213388732
92,65,3.5,999478420
92,12,3.0,1578835632
92,29,3.0,1049102253
92,56,1.0,1622970876
92,38,2.5,1524150199
92,51,4.5,885119927
92,19,1.0,1232998748
92,17,2.5,1162911119
92,44,1.5,1158849207
92,11,3.0,814910285
92,61,4.0,970654851
92,99,5.0,1450580653
92,7,4.0,1650914065
92,71,2.5,945489798
92,52,2.5,1667423810
92,34,1.5,1524817267
92,87,2.0,1602528852
92,82,4.0,881060952
93,95,0.5,1013340684
93,7,4.0,1016417788
93,32,1.5,1350770856
93,80,4.0,1378187969
93,19,2.5,1572667878
93,37,5.0,1535245354
93,2,3.5,808662916
93,44,2.0,1501376532
93,89,3.0,1063212563
93,15,1.5,1093875618
93,40,1.5,1536808238
93,58,3.5,845918252
93,61,2.5,797867159
94,50,1.0,1127636669
94,85,2.5,1430056524
94,35,3.0,989082547
94,47,1.5,1280677400
94,14,3.0,1553926374
94,3,0.5,1054553680
94,38,4.5,1116331832
94,84,2.0,1211328233
94,30,4.0,808645426
94,49,2.0,1166782198
94,66,2.0,1113538701
94,91,1.5,1327133057
95,8,3.5,1460570325
95,81,3.5,1237026659
95,33,1.5,952931559
95,50,2.5,1124336836
95,4,4.5,1142485196
95,72,2.5,930407648
95,36,1.5,937713815
95,29,3.0,1523410030
95,20,4.0,937212502
95,44,2.0,1546052824
95,51,4.5,934144662
95,85,2.5,1615753291
95,18,1.0,1395415328
95,12,4.5,1129827361
95,94,1.0,1361181497
95,49,5.0,916035788
95,67,1.5,1690348826
95,87,4.5,1569614106
96,98,4.0,903563355
96,41,1.0,817048521
96,53,4.0,1446028639
96,39,3.5,1439181290
96,57,3.0,1036857568
96,96,3.0,1036858675
96,82,3.5,1174672327
96,95,1.0,1626250460
96,36,2.5,1328285315
96,20,4.5,1292249374
97,48,2.5,1586137187
97,24,3.0,1364615156
97,50,3.0,1544953492
97,63,4.0,1347961109
97,61,1.0,1279511490
97,18,4.0,834462143
97,21,4.5,1052760012
97,25,3.0,1213702683
97,29,5.0,831064505
97,5,3.0,1343105206
97,53,4.0,841848984
97,2,1.5,1260885777
97,35,2.5,1115930923
97,90,4.0,1095916853
97,92,2.5,1242533717
97,26,2.0,847487433
97,27,3.5,941647024
97,9,2.5,1482664609
97,23,2.5,1564854487
97,57,3.0,981946462
97,79,4.0,1536365266
97,97,3.0,1210970575
97,42,2.5,1273053407
97,59,0.5,1276054378
97,32,3.0,1554103745
97,55,4.5,1277130779
97,52,1.0,1136891040
97,6,3.5,1552853219
97,49,4.0,1560267381
97,41,4.0,886834248
98,91,2.0,1613831647
98,58,1.5,1148829294
98,82,3.0,1497083709
98,47,4.5,962997823
98,11,4.5,980975126
98,68,4.0,844012621
98,50,2.5,1121261148
98,94,4.0,1268084531
98,66,2.0,982939280
98,79,1.0,930191718
98,21,5.0,792711817
98,49,3.5,1060694242
98,71,0.5,1323241975
99,70,0.5,1163675593
99,1,0.5,823742088
99,78,3.5,1688729551
99,64,3.0,1144446219
99,31,4.5,841565428
99,28,1.0,980311158
99,76,1.0,1094269681
99,85,3.0,1531425491
99,61,3.5,1403402148
99,59,4.0,979420884
99,53,5.0,1593510521
99,57,3.0,827401356
99,11,1.0,1110283406
99,77,2.0,1195801429
99,87,4.0,1603289285
99,99,2.5,1379982229
99,32,1.0,1294454139
99,71,1.0,1534760341
99,36,4.5,1142403364
99,80,3.0,1352252983
99,72,1.5,1013385180
99,27,3.5,906280783
99,7,3.0,1464279027
99,24,3.0,883053070
99,19,2.5,1528355297
100,91,4.0,1234126219
100,37,2.5,1147325107
100,55,2.0,1654401032
100,78,3.5,801048746
100,41,3.5,1529818581
100,34,2.0,1637384367
100,68,1.0,1111345887
100,74,3.0,1136728969
100,80,4.0,911149688
100,46,3.5,1155452608
100,17,2.5,1399793253
100,79,3.5,820182949
100,73,4.0,997241046
100,64,2.0,1151775328
100,67,4.5,1303356986
100,81,4.5,1644963779
100,87,0.5,934683037
100,84,2.5,1462369795
100,24,2.5,1365482908
100,89,4.5,1285491856
100,30,4.0,1233397113
100,38,4.5,849071867
100,25,4.5,1110336303
100,1,3.0,1517127559
100,16,2.0,1364321050
100,4,0.5,1408894393
100,60,3.5,1647412927
100,76,4.5,1643383672
100,27,2.0,949233327
